Compound_ID,Murcko_Scaffold,QSAR_Rank,SMILES,MW,LogP,HBD,HBA,TPSA,Rotatable_Bonds,Lipinski_Violations,XGBoost_pActivity,RandomForest_pActivity,Consensus_pActivity,Model_difference,Max_Morgan_Tanimoto,SA_Score,Max_Murcko_Scaffold_Similarity,HTVS_Priority_Score
BCRL38245,O=C(NCCNCc1nc2ccccc2[nH]1)c1ccccc1,291077,COc1ccc(C(=O)NC(C)CN(C)Cc2nc3ccccc3[nH]2)cc1Cl,386.883,3.475200000000002,2,4,70.25,7,0,5.247863,5.1804728470969215,5.214167831476928,0.0673899687600121,0.367,2.658,0.473,0.5535871579864329
BCRL38246,O=C(NCCNN=C1CCC1)n1nnc2ccccc21,275071,O=C(NCCNN=C1CCC1Cl)n1nnc2ccccc21,306.75700000000006,1.3357999999999994,2,5,84.2,4,0,5.2211285,5.295469743960579,5.258299103852848,0.0743412802154619,0.389,3.55,0.42,0.5385571478809817
BCRL38247,O=C(NCCNS(=O)(=O)C1CC1)c1c[nH]c2ccc(-c3ccccc3NC(=O)C3CC3)cc12,201844,O=C(NCCNS(=O)(=O)C1CC1)c1c[nH]c2ccc(-c3ccccc3NC(=O)C3CC3)cc12,466.5630000000002,2.995000000000001,4,4,120.16,9,0,5.2263546,5.70701591896423,5.466685258981627,0.4806613199652068,0.38,2.468,0.38,0.5861037559311976
BCRL38248,O=C(NCCNS(=O)(=O)c1ccc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1)c1ccccc1,309403,CC(C)N1CCN(C(=O)c2ccc(-c3ccc(S(=O)(=O)NCCNC(=O)c4ccccc4)cc3)cc2)CC1,534.6820000000001,3.2281000000000013,2,5,98.82,9,1,5.243428,5.085222052264757,5.164325141275201,0.1582061780208876,0.364,2.199,0.413,0.5753613305293505
BCRL38249,O=C(NCCNS(=O)(=O)c1ccc(NCc2ccccc2)cc1)c1ccc(-c2ccncn2)cc1,305149,Cc1nccc(-c2ccc(C(=O)NCCNS(=O)(=O)c3ccc(NCc4ccccc4)cc3)cc2)n1,501.6120000000002,3.772420000000002,3,6,113.08,10,1,5.146124,5.205981147089781,5.176052516599089,0.0598572609813823,0.371,2.223,0.452,0.5657879802512449
BCRL38250,O=C(NCCNS(=O)(=O)c1ccc(Nc2nc3ccccc3s2)nc1)OCC1CCOCC1,90314,Cc1ccc2nc(Nc3ccc(S(=O)(=O)NCCNC(=O)OCC4CCOCC4)cn3)sc2c1,505.6220000000004,3.1744200000000014,3,9,131.54000000000002,9,1,6.0414653,5.716251147737959,5.878858215089072,0.325214134702227,0.365,2.683,0.377,0.605345816031816
BCRL38251,O=C(NCCNS(=O)(=O)c1ccc(Nc2ncnc(N3CCOCC3)n2)cc1)c1ccccc1,260289,Cc1nc(Nc2ccc(S(=O)(=O)NCCNC(=O)c3ccccc3)cc2)nc(N2CCOCC2)n1,497.5810000000002,1.4685199999999992,3,9,138.44,9,0,5.3571296,5.2412538316024095,5.299191702712216,0.1158757422196119,0.436,2.38,0.447,0.5526678881454091
BCRL38252,O=C(NCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)Nc1cccc2[nH]ncc12,93117,O=C(NCCNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)Nc1cc(C(F)(F)F)cc2[nH]ncc12,519.5050000000001,4.474000000000002,4,5,125.21000000000002,8,1,6.0433087,5.686619244995447,5.864963989944623,0.3566894898983523,0.342,2.501,0.403,0.6097626195923567
BCRL38253,O=C(NCCNS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,322460,COc1c(Br)cccc1C(=O)NCCNS(=O)(=O)c1cc(Br)c2ccccc2c1,542.2490000000001,4.081700000000002,2,4,84.5,7,1,5.2490287,5.008761123758401,5.12889490323357,0.2402675589503395,0.319,2.319,0.465,0.5714691813826661
BCRL38254,O=C(NCCNS(=O)(=O)c1cccc(-n2cnc3ccccc32)c1)c1ccccc1,221920,Cc1ccc(S(=O)(=O)NCCNC(=O)c2ccc(C(C)C)cc2)cc1-n1cnc2ccc(Cl)cc21,511.0470000000002,4.819020000000004,2,4,93.09000000000002,8,1,5.3943486,5.421099903681706,5.407724262525058,0.026751282313298,0.342,2.412,0.388,0.5925045699436866
BCRL38255,O=C(NCCNS(=O)(=O)c1ccccc1)C1=C2C=CC(Nc3ccccc3)=CC=C2NC=N1,220513,COc1ccc(OC)c(NC2=CC=C3C(=C(C(=O)NCCNS(=O)(=O)c4ccccc4)N=CN3F)C=C2)c1,539.5890000000002,3.030500000000001,3,8,121.36,10,1,5.3433456,5.480109110061791,5.4117273760758176,0.1367634679719476,0.303,3.355,0.353,0.5858764080470136
BCRL38256,O=C(NCCNS(=O)(=O)c1ccccc1)Nc1cc(C#Cc2ccccn2)ccn1,74330,O=C(NCCNS(=O)(=O)c1ccccc1)Nc1nccc(C#Cc2cccc(C(F)(F)F)n2)c1Cl,523.9240000000002,3.648600000000002,3,5,113.08,6,1,6.0599065,5.878458911685601,5.969182697191068,0.1814475710109322,0.292,2.869,0.355,0.6277871838610076
BCRL38257,O=C(NCCNS(=O)(=O)c1ccccc1)Nc1ccsc1,147105,Cc1cscc1NC(=O)NCCNS(=O)(=O)c1cccc(F)c1,357.4320000000001,2.2956200000000004,3,4,87.30000000000001,6,0,5.8837833,5.40182432264851,5.642803831551306,0.4819590178055914,0.382,2.432,0.462,0.5787637265629786
BCRL38258,O=C(NCCNS(=O)(=O)c1ccccc1)Nc1ncc(-c2ncccn2)s1,56880,CN(CCNC(=O)Nc1ncc(-c2ncccn2)s1)S(=O)(=O)c1cccc(C(F)(F)F)c1,486.5010000000001,3.061100000000001,2,7,117.18,7,0,6.3019257,5.887710491697576,6.094818075438631,0.4142151674821113,0.329,2.685,0.415,0.6173148326464936
BCRL38259,O=C(NCCNS(=O)(=O)c1ccccc1)c1cc2c(-c3ccccc3)[nH]nc2cn1,38420,COc1cccc(S(=O)(=O)NCCNC(=O)c2cc3c(-c4cccc(OC(F)(F)Cl)c4)[nH]nc3cn2)c1,551.9590000000001,3.5097000000000023,3,7,135.3,10,1,6.0458903,6.558837732167637,6.302364031717974,0.5129474008993267,0.337,2.876,0.357,0.6323451270677445
BCRL38260,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc(-c2cccc3c2OCCO3)cc1,260144,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc(-c2cccc3c2OCCO3)cc1F,456.4950000000003,2.972200000000001,2,5,93.73000000000002,7,0,5.2091584,5.390050960390995,5.299604690476869,0.1808925398282506,0.284,2.305,0.406,0.6007631952706658
BCRL38261,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc(-c2ccn[nH]2)cc1,244589,O=C(NCCNS(=O)(=O)c1cccc(Cl)c1Cl)c1ccc(-c2ccn[nH]2)cc1,439.32400000000007,3.091800000000001,3,4,103.95000000000002,7,0,5.2265244,5.459696540878824,5.343110446953084,0.2331721878514798,0.348,2.305,0.448,0.5785024277655713
BCRL38262,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc(NCc2cnc3[nH]c(=O)[nH]c(=O)c3n2)cc1,158538,Cn1c(=O)[nH]c(=O)c2nc(CNc3ccc(C(=O)NCCNS(=O)(=O)c4cccc(Cl)c4)cc3)cnc21,543.993,0.9905999999999996,4,8,167.94,9,1,5.5361834,5.671368557391205,5.603775957314987,0.1351852001524358,0.294,2.654,0.348,0.6160946771420344
BCRL38263,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc(Nc2cccc(-n3ccnc3)c2)cn1,113764,Cc1cn(-c2cccc(Nc3ccc(C(=O)NCCNS(=O)(=O)c4cccc(C(F)(F)F)c4)nc3)c2)cn1,544.5590000000001,4.046420000000002,3,6,118.01,9,1,5.6496778,5.89298311096027,5.771330432204378,0.243305357511784,0.396,2.671,0.455,0.5770085403726088
BCRL38264,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc2nc(-c3ccccc3)sc2c1,320138,O=C(NCCNS(=O)(=O)c1ccccc1F)c1ccc2nc(-c3ccccc3)sc2c1,455.5360000000002,3.8107000000000015,2,5,88.16000000000001,7,0,5.032539,5.23778026637396,5.135159578606292,0.205241375535337,0.344,2.146,0.392,0.5844522233112024
BCRL38265,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccc2oc(CSC3CCOCC3)nc2c1,332808,Cc1ccc(S(=O)(=O)NCCNC(=O)c2cc3nc(CSC4CCOCC4)oc3cc2Cl)cc1C,538.0910000000002,4.218540000000004,2,7,110.53000000000002,9,1,4.9377527,5.263555258769991,5.100653991231919,0.3258025350761437,0.361,2.861,0.438,0.5514305403950597
BCRL38266,O=C(NCCNS(=O)(=O)c1ccccc1)c1cccc(-c2ccc3c(c2)NCCO3)c1,138438,CCN1CCOc2ccc(-c3cccc(C(=O)NCCNS(=O)(=O)c4ccc(Cl)c(OC)c4)c3)cc21,530.0460000000002,3.9426000000000014,2,6,96.97,9,1,5.831727,5.517586939057883,5.674656983475474,0.3141400888351837,0.312,2.464,0.394,0.6106299859084193
BCRL38267,O=C(NCCNS(=O)(=O)c1ccccc1)c1cccc(-n2ccc(-c3ccoc3)c2)c1,317698,Cc1ccc(S(=O)(=O)NCCNC(=O)c2cccc(-n3ccc(-c4ccoc4)c3)c2)cc1,449.53200000000015,3.7540200000000015,2,4,93.34000000000002,8,0,5.1273117,5.156494542904218,5.141903124723593,0.0291828363612491,0.301,2.491,0.393,0.586708811913573
BCRL38268,O=C(NCCNS(=O)(=O)c1ccccc1)c1cccc(C#Cc2ccccc2)c1,362850,O=C(NCCNS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1cccc(C#Cc2cccc(C(F)(F)F)c2)c1,517.4850000000002,3.721700000000002,2,5,118.41000000000004,7,1,4.771154,5.258175080933257,5.014664503891311,0.4870211540838918,0.465,2.513,0.424,0.5327023296836825
BCRL38269,O=C(NCCNS(=O)(=O)c1ccccc1)c1cccc(Nc2ccc(-c3ccncc3)cn2)c1,100421,Cc1cc(-c2ccc(Nc3cc(C(=O)NCCNS(=O)(=O)c4ccccc4C#N)ccc3C)nc2)ccn1,526.6220000000002,4.084020000000002,3,7,136.87,9,1,5.895466,5.764793371904711,5.830129611367394,0.1306724789253674,0.367,2.59,0.457,0.5887747696012758
BCRL38270,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccccc1Cc1cncs1,299972,COc1c(Cl)cccc1S(=O)(=O)NC(CNC(=O)c1ccccc1Cc1cncs1)C(=O)O,509.9930000000002,2.5574000000000003,3,7,134.69,10,1,5.165433,5.21479650842085,5.190114719206763,0.0493635784281742,0.263,3.123,0.392,0.5829794363528007
BCRL38271,O=C(NCCNS(=O)(=O)c1ccccc1)c1cccs1,326893,O=C(NCCNS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cccs1,378.3970000000001,2.4752,2,4,75.27000000000001,6,0,4.9742703,5.259513335402314,5.116891839591416,0.2852429916217964,0.406,2.122,0.423,0.5624539757211291
BCRL38272,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccnn1-c1ccc2ccccc2c1,207325,Cc1ccc(S(=O)(=O)NCCNC(=O)c2cc(C(F)(F)F)nn2-c2ccc3ccccc3c2)cc1,502.5180000000001,4.061020000000003,2,4,93.09,7,1,5.477183,5.424019907019259,5.450601386081041,0.053162958123563,0.318,2.397,0.353,0.6079878917711484
BCRL38273,O=C(NCCNS(=O)(=O)c1ccccc1)c1ccsc1,342436,Cc1ccc(C)c(S(=O)(=O)NCCNC(=O)c2csc(N)c2)c1,353.46900000000005,1.6554399999999998,3,5,101.29,6,0,4.9603233,5.186971074758208,5.073647204249221,0.2266477410179739,0.338,2.434,0.415,0.5711275828791855
BCRL38274,O=C(NCCNS(=O)(=O)c1ccccc1)c1nc2ccccn2c1Nc1ccccc1,166863,Cc1cccc2nc(C(=O)NCCNS(=O)(=O)c3ccccc3Cl)c(Nc3ccc(Br)c(F)c3)n12,580.8670000000001,4.649620000000003,3,5,104.6,8,1,5.560233,5.5919125969319285,5.5760728565409154,0.0316794807820262,0.286,2.745,0.387,0.6066574810055775
BCRL38275,O=C(NCCNS(=O)(=O)c1oc2ccccc2c1Nc1ccccc1)c1cccnc1,98260,CCN(CCNC(=O)c1cccnc1)S(=O)(=O)c1oc2ccccc2c1Nc1ccc(OC(F)(F)F)cc1,548.5430000000002,4.910600000000004,2,7,113.77,10,1,5.5902357,6.090535554979296,5.84038563256167,0.5002998448352534,0.378,2.783,0.357,0.6017040709991663
BCRL38276,O=C(NCCNS(=O)(=O)n1ccc(-c2ccccc2)n1)c1ccccc1,356350,Cc1cc(-c2ccccc2)nn1S(=O)(=O)NCCNC(=O)c1ccc(C(=O)O)cc1,428.4700000000002,1.669219999999999,3,5,130.39,8,0,4.920068,5.147695527622262,5.033881657396336,0.2276277404518518,0.353,2.376,0.414,0.5670722611724617
BCRL38277,O=C(NCCNS(=O)c1ccccc1)c1ccc(-c2[nH][nH]c3ncnc(=O)c2-3)cc1,315885,Cc1ccc([SH](=O)(NCCNC(=O)c2ccc(-c3[nH]n(C(C)C)c4ncnc(=O)c3-4)cc2)OC(C)(C)C)cc1,552.7010000000002,3.6678200000000025,4,6,131.0,9,1,4.817313,5.476451495533052,5.146882344903977,0.6591383012581495,0.317,3.79,0.388,0.55147864640151
BCRL38278,O=C(NCCNc1[nH]c(=O)ncc1C#Cc1ccccc1)c1ccncn1,35049,Nc1ccc(C#Cc2cnc(=O)[nH]c2NCCNC(=O)c2cc(N)nc(N)n2)cc1,405.42200000000014,-0.4517999999999995,6,9,190.72000000000003,5,1,6.4747324,6.237227460550822,6.35597992976882,0.2375049384359941,0.276,3.088,0.333,0.649731487877069
BCRL38279,O=C(NCCNc1[nH]c2nc1C=CC(OCCN1CCN(C(=O)c3ccccc3)CC1)=N2)c1cnc2ccccc2c1,50514,Cc1ccccc1C(=O)N1CCN(CCOC2=Nc3nc(c(N(C)CCNC(=O)c4cnc5ccccc5c4)[nH]3)C=C2)CC1,592.7040000000002,3.663920000000002,2,8,119.05,9,1,6.2969513,6.011687261296702,6.154319277621007,0.2852640326486106,0.309,3.985,0.325,0.6107405812256286
BCRL38280,O=C(NCCNc1c[nH]cn1)c1ccnc2c1cnn2CCC1CCNCC1,210729,CN1CCC(CCn2ncc3c(C(=O)NCCNc4cn(C)cn4)ccnc32)CC1,410.5260000000002,1.7386000000000004,2,6,92.9,8,0,5.3464723,5.534255951427078,5.44036410738163,0.1877836880908967,0.27,2.826,0.321,0.6151595119651874
BCRL38281,O=C(NCCNc1cc(-c2ccccn2)ccn1)N1CCC(c2cscn2)CC1,156983,Cc1nc(C2CCN(C(=O)NCCNc3cc(-c4ccccn4)ccn3)CC2)cs1,422.5580000000001,3.909620000000003,2,6,83.04,6,0,5.7153125,5.502480293349429,5.608896387137971,0.2128321875770851,0.312,2.604,0.338,0.6150964550848268
BCRL38282,O=C(NCCNc1cc(-c2cccnc2)nc(NC2CC2)n1)c1ccccc1,162716,Cc1ccncc1-c1cc(NCC(C)NC(=O)c2ccc(Cl)cc2)nc(NC2CC2)n1,436.9470000000002,4.305120000000002,3,6,91.83,8,0,5.606002,5.573585974144111,5.589793914043491,0.0324158797987603,0.369,2.94,0.431,0.5729071625753606
BCRL38283,O=C(NCCNc1cc(=O)c2ccccc2[nH]1)c1cccc(NC(=O)c2ccccc2)c1,343639,COc1ccc(C(=O)Nc2cc(C(=O)NCCNc3cc(=O)c4ccccc4[nH]3)ccc2C)cc1,470.52900000000017,3.939320000000002,4,5,112.32,8,0,4.9928093,5.147889136267109,5.070349215960703,0.155079840612812,0.464,2.267,0.455,0.5356404166674917
BCRL38284,O=C(NCCNc1cc(=O)c2ncccc2o1)c1ccccc1,312396,CC(CNC(=O)c1cccc(Cl)c1)Nc1cc(=O)c2nc(N=O)ccc2o1,386.7950000000001,3.4697000000000013,2,7,113.66,6,0,5.0711255,5.241627013941738,5.156376260648237,0.1705015065870014,0.276,3.522,0.436,0.5592954741206216
BCRL38285,O=C(NCCNc1cc(C(=O)Nc2ccccc2)ncn1)Nc1ccccc1,45460,CN(CCNC(=O)Nc1ccccc1F)c1cc(C(=O)Nc2ccc(OC(F)(F)F)cc2)ncn1,492.4330000000001,4.0245000000000015,3,6,108.48,8,0,6.1295986,6.287917449050664,6.208758033302187,0.1583188314969534,0.425,2.503,0.479,0.5906674029744718
BCRL38286,O=C(NCCNc1cc(N2CCN(Cc3ccccc3)CC2)ncn1)c1ccc(-c2ccccc2)cc1,139910,CC(c1ccccc1)N1CCN(c2cc(NCCNC(=O)c3ccc(-c4ccccc4)cc3)ncn2)CC1,506.6540000000002,4.868700000000003,2,6,73.39,9,1,5.748613,5.589195134149776,5.6689040074282815,0.1594177465570112,0.367,2.764,0.446,0.578697104876129
BCRL38287,O=C(NCCNc1cc2cc[nH]c(=O)c2[nH]1)Nc1ccccc1,344135,CCOc1ccc(Cl)c(NC(=O)NCCNc2cc3cc[nH]c(=O)c3[nH]2)c1,389.8430000000001,3.1419,5,4,111.04,7,0,4.667106,5.470820752639588,5.068963452110199,0.8037146010587772,0.3,2.671,0.438,0.5698722769246309
BCRL38288,O=C(NCCNc1cc2ccc1=CC=CN=2)Nc1ccc(Oc2ccccc2)cc1,230278,O=C(NCCNc1cc2ccc1=CC=CN=2)Nc1ccc(Oc2ccccc2)cc1,398.4660000000001,3.6399000000000017,3,4,74.75,7,0,5.379765,5.387213738304531,5.383489386013228,0.0074487045826074,0.333,3.511,0.404,0.5628879107348077
BCRL38289,O=C(NCCNc1cc2ccc1N(n1cnc(-c3ccccc3)n1)CN=C2)Nc1ccccc1,192991,Nc1nc(-c2ccccc2)nn1N1CN=Cc2ccc1c(NCCNC(=O)Nc1ccccc1[N+](=O)[O-])c2,512.5340000000002,3.328800000000001,4,9,168.63,8,1,5.608415,5.377791144850533,5.493103135825535,0.2306239819500044,0.321,3.997,0.339,0.572127755998506
BCRL38290,O=C(NCCNc1cc2sc1C(=O)NC=C2)Nc1ccccc1-c1cc[nH]n1,123893,CCn1ccc(-c2ccccc2NC(=O)NCCNc2cc3sc2C(=O)NC=C3)n1,422.51400000000007,3.579200000000001,4,5,100.08,7,0,6.1094837,5.350632798405166,5.730058258638618,0.7588509204669043,0.275,3.9,0.296,0.6063041359448174
BCRL38291,O=C(NCCNc1ccc(-c2cccc(-c3cncnc3)c2)cc1)c1ccncc1,133420,N#Cc1cc(-c2cccc(-c3cncnc3)c2)ccc1NCCNC(=O)c1ccncc1,420.47600000000017,3.9191800000000017,2,6,103.59,7,0,5.3634458,6.022375710175268,5.692910734497424,0.6589299513556881,0.348,2.44,0.453,0.5913275456913741
BCRL38292,O=C(NCCNc1ccc(-c2ccccc2)nc1)c1ccc(-c2cncnc2)cc1,169189,O=C(NCCNc1ccc(-c2ccccc2)nc1)c1ccc(-c2cncnc2)cc1,395.4660000000001,4.047500000000002,2,5,79.8,7,0,5.4752774,5.6616193291044175,5.5684483764815305,0.1863419052457748,0.429,2.143,0.483,0.5663825757787551
BCRL38293,O=C(NCCNc1ccc(-c2cccnc2)nn1)Nc1ccccc1,290346,O=C(NCCNc1ccc(-c2cccnc2)nn1)Nc1ccccc1,334.38300000000004,2.7722000000000007,3,5,91.83,6,0,5.079709,5.352815578094657,5.216262315567104,0.2731065250551063,0.382,2.075,0.45,0.5691151463904666
BCRL38294,O=C(NCCNc1ccc(-c2cccnc2)nn1)c1ccccc1,177107,CC(CNc1nnc(-c2cccnc2)cc1Cl)NC(=O)c1ccc(F)cc1,385.8300000000001,3.561500000000001,2,5,79.80000000000001,6,0,5.2417183,5.843416204964462,5.542567248600395,0.6016979127281337,0.403,2.796,0.464,0.5590849683297063
BCRL38295,O=C(NCCNc1ccc(-n2cncn2)cc1)c1ccc2nc[nH]c2c1,61852,Cn1cnc2cc(Cl)c(C(=O)NCC(O)Nc3ccc(-n4cncn4)cc3)cc21,411.85300000000007,1.9677,3,6,109.89,6,0,6.105756,6.003782328778575,6.054769067373907,0.101973477190663,0.277,3.223,0.467,0.6044955727972221
BCRL38296,O=C(NCCNc1ccc(=O)c(-c2cccnc2)nc1)c1cccnc1,221659,O=C(NCCNc1ccc(=O)c(-c2cccnc2)nc1)c1ccc(Cl)nc1,381.823,2.394100000000001,2,6,96.87,6,0,5.1807046,5.636278363846727,5.408491478752588,0.4555737701882796,0.378,2.434,0.403,0.5799922949257923
BCRL38297,O=C(NCCNc1ccc(C(=O)Nc2ccccc2)cn1)Nc1cccnc1,4276,Cc1ccc(NC(=O)NCCNc2ccc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cn2)cn1,490.89800000000014,4.4388200000000015,4,6,117.27,9,0,8.114301,8.100322478506946,8.107311603175592,0.0139782493372919,0.493,2.482,0.446,0.6741466581110889
BCRL38298,O=C(NCCNc1ccc2[nH]c(-c3ccccc3)cc(=O)c2c1)Oc1ccccc1,262909,O=C(NCCNc1ccc2[nH]c(-c3ccc(O)cc3)cc(=O)c2c1)Oc1ccccc1,415.4490000000002,4.101200000000002,4,5,103.45,6,0,5.4088273,5.175088421195697,5.291957863017892,0.2337388836443912,0.382,2.327,0.446,0.5673371911942369
BCRL38299,O=C(NCCNc1ccc2[nH]ccc2c1)c1ccc2ccccc2c1,318014,COc1cc2[nH]ccc2cc1NCC(C)NC(=O)c1ccc2ccccc2c1,373.4560000000001,4.560100000000003,3,3,66.15,6,0,5.0631375,5.21903836432069,5.141087947800604,0.1559008330401727,0.347,2.704,0.491,0.5502437286440472
BCRL38300,O=C(NCCNc1ccc2nc[nH]c(=O)c2c1)c1ccccc1,267629,CN(C)c1ccc(C(=O)NCCNc2ccc3nc(CO)[nH]c(=O)c3c2)cc1,381.4360000000001,1.3232999999999997,4,6,110.35,7,0,5.0885825,5.468945518828541,5.278764017272547,0.380363003111988,0.426,2.358,0.4,0.5641134332863806
BCRL38301,O=C(NCCNc1cccc(-c2ccn3cnnc3c2)c1)Nc1ccccc1,55885,CCN(CCNC(=O)Nc1c(F)cccc1OC)c1cccc(-c2ccn3c(C)nnc3c2)c1,462.52900000000017,4.500420000000003,2,5,83.79,8,0,6.338669,5.8693445681654,6.104006695703793,0.4693242550767875,0.313,2.715,0.412,0.6216166486048099
BCRL38302,O=C(NCCNc1cccc(-c2ccnc(Nc3ccccc3)n2)n1)N1CCOCC1,62860,O=C(NCCNc1cccc(-c2ccnc(Nc3cccc(Cl)c3)n2)n1)N1CCOCC1,453.93400000000025,3.389300000000002,3,7,104.3,7,0,6.1986523,5.895607651472814,6.047129959464435,0.3030446159832403,0.448,2.486,0.469,0.5793949483007037
BCRL38303,O=C(NCCNc1cccc(-c2ccncc2)c1)Nc1cc(-c2cccnc2)sn1,75517,O=C(NCCNc1cccc(-c2ccncc2)c1)Nc1cc(-c2cccnc2)sn1,416.51000000000016,4.500700000000003,3,6,91.83,7,0,6.1164947,5.807492311701294,5.961993483655212,0.3090023439078369,0.352,2.647,0.4,0.6089836812338983
BCRL38304,O=C(NCCNc1cccc(C(=O)NCc2ccccc2)c1)c1ccc(-c2cncnc2)nc1,133001,COc1cccc(CNC(=O)c2cc(C)cc(NCCNC(=O)c3ccc(-c4cncnc4)nc3)c2)c1,496.5710000000002,3.6275200000000014,3,7,118.13,10,0,5.403152,5.9858625951508895,5.694507292067022,0.5827106061677352,0.407,2.464,0.474,0.5718560504252186
BCRL38305,O=C(NCCNc1cccc(Sc2ccncn2)c1)c1ccccc1,200909,O=C(O)CN(CCN(CC(=O)O)c1cccc(Sc2ccnc(Cl)n2)c1)C(=O)c1ccccc1,500.9640000000002,3.399200000000002,2,7,123.93,11,1,5.3671494,5.571973093878658,5.469561223453001,0.2048237408513138,0.289,2.723,0.491,0.5804201707036247
BCRL38306,O=C(NCCNc1ccccc1)C(c1ccccc1)n1nnnc1-c1ccccc1,174558,Nc1cccc(NCCNC(=O)C(c2ccccc2)n2nnnc2-c2ccccc2)c1,413.4850000000001,2.74,3,6,110.75,8,0,5.6029263,5.498699040678709,5.550812647475585,0.1042272135937523,0.297,2.829,0.292,0.6195654049118033
BCRL38307,O=C(NCCNc1ccccc1)NCc1ncc[nH]1,214151,CCC(=O)Nc1ccc(NCC(C)NC(=O)NCc2ncc[nH]2)cc1,344.419,2.057999999999999,5,4,110.94,8,0,5.4820576,5.378622148052078,5.430339859731605,0.1034354233590546,0.288,2.789,0.37,0.6012916071625405
BCRL38308,O=C(NCCNc1ccccc1)Nc1cc(=O)cc[nH]1,176515,CCOC(Cc1ccc(NCCNC(=O)Nc2cc(=O)cc[nH]2)cc1)C(=O)O,388.4240000000001,1.6406999999999998,5,5,132.54999999999998,10,0,5.542664,5.546277742655111,5.544470896855509,0.0036136915992024,0.385,3.105,0.442,0.5603535730968924
BCRL38309,O=C(NCCNc1ccccc1)Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,203265,COc1cc(NCCNC(=O)Nc2ccc(S(=O)(=O)N=c3[nH]ccs3)cc2)cc(C(F)(F)F)c1,515.5390000000002,3.626800000000001,4,6,124.68,8,1,5.4592686,5.465737173236955,5.462502871591623,0.0064686032906662,0.314,2.967,0.396,0.5867231027088274
BCRL38310,O=C(NCCNc1ccccc1)Nc1nc2ccc(Sc3nnc[nH]3)cc2s1,27055,CC(=O)N(CCNC(=O)Nc1nc2ccc(Sc3nncn3C)cc2s1)c1ccccc1,467.58000000000015,3.750600000000002,2,7,105.04000000000002,7,0,6.5889974,6.469205783155792,6.529101573599991,0.1197915808883971,0.443,2.662,0.443,0.6051440957720167
BCRL38311,O=C(NCCNc1ccccc1)c1cc(-c2ccccc2)cc(-c2ccn[nH]2)n1,115293,Nc1cccc(NCCNC(=O)c2cc(-c3ccccc3)cc(-c3ccn[nH]3)n2)c1,398.4700000000001,3.562800000000002,4,5,108.72,7,0,5.7950974,5.734548459379951,5.764822905227085,0.0605488916942675,0.329,2.484,0.41,0.6071135571267388
BCRL38312,O=C(NCCNc1ccccc1)c1ccc2ncc(-c3ncoc4cccc3-4)n2c1,203931,COc1nc(-c2cnc3ccc(C(=O)NCCN(C)c4ccccc4)cn23)c2c(OC)c(OC)cc-2o1,501.5430000000002,3.986100000000003,1,8,103.36,9,1,5.345773,5.575355458509316,5.460564339285786,0.22958223844706,0.273,3.048,0.338,0.6064527826492088
BCRL38313,O=C(NCCNc1ccccc1)c1cccnc1,124271,O=C(NCCNc1ccc(Cl)c(C(F)(F)F)c1)c1cccnc1,343.736,3.595700000000001,2,3,54.02,5,0,5.4522095,6.005031281818443,5.7286203772373465,0.552821809162193,0.48,2.072,0.49,0.5618834335167581
BCRL38314,O=C(NCCNc1ccccc1)c1cnn(Cc2ccc3c(c2)OCO3)c1,232217,CN(CCNC(=O)c1cn(Cc2ccc3c(c2)OCO3)nc1C(F)(F)F)c1ccccc1,446.4290000000001,3.5451000000000024,1,5,68.62,7,0,5.2963033,5.459564590168358,5.377933931207837,0.1632613179210436,0.311,2.532,0.415,0.5903897420691813
BCRL38315,O=C(NCCNc1ccccc1)n1ccc(=O)[nH]c1=O,280705,COc1ccc(Cl)c(NCCNC(=O)n2cc(F)c(=O)n(C)c2=O)c1,370.76800000000014,1.0179,2,5,94.36,5,0,5.2222958,5.262795882697279,5.242545821902839,0.04050012158888,0.291,2.558,0.341,0.6028825392917186
BCRL38316,O=C(NCCNc1ccccc2nc(=O)sc1-2)c1ccccc1,311059,O=C(NCC(Nc1ccc(Cl)cc2nc(=O)sc1-2)C(=O)O)c1ccccc1,403.8470000000001,2.5566000000000004,3,6,108.39,6,0,5.0620484,5.257753171263858,5.15990080323752,0.1957047360526767,0.328,3.076,0.413,0.5622187802908246
